trade_id,status,mode,strategy_profile,token,token_mint,entry_time,exit_time,entry_price_usd,exit_price_usd,last_price_usd,stake_usd,quantity,realized_pnl_usd,realized_return_pct,exit_reason,entry_signal_type,confidence_score,execution_confidence_score,price_source_provider,price_source_exchange,price_source_pair_address,price_source_url,price_source_chain,last_price_source_provider,last_price_source_exchange,last_price_source_pair_address,last_price_source_url,last_price_source_chain
10008933-30b7-4ebc-a365-cafc3bef754a,closed,paper,balanced,HALLE,CgC6xjn6LiusCajuBYCQVteqHK4Ufec87RBpMfjbpump,2026-05-30T18:43:46.959905+00:00,2026-05-30T19:14:20.004000+00:00,9.735e-05,8.288e-05,8.288e-05,250.0,2568053.415511043,-39.47,-15.79,stoploss,price_surge,76.8,64.8,signal_payload:baseline_price_usd,pumpswap,,,,dexscreener,pumpswap,Gt9wMWSUpWdvf297SnWcjPFFUx7h9HVFBUf6X2cVrMp3,https://dexscreener.com/solana/gt9wmwsupwdvf297snwcjpffux7h9hvfbuf6x2cvrmp3,solana
b988c1fe-338f-4273-a5a8-d57a75b7767d,closed,paper,ai_curated,UFD,eL5fUxj2J4CiQsmW85k5FG9DvuQjjUoBHoQBi2Kpump,2026-05-30T18:12:52.390960+00:00,2026-05-30T19:14:20.004000+00:00,0.01709,0.01712,0.01712,26.25,1535.9859566998,-0.22,-0.83,max_hold,smart_buy,99.0,99.0,unknown,,,,,dexscreener,raydium,78sBWyimVhLumzZg1bdMD6ogGig8QpmgYZqCXNyMxx4z,https://dexscreener.com/solana/78sbwyimvhlumzzg1bdmd6oggig8qpmgyzqcxnymxx4z,solana
eae4d420-6873-4c7c-aa0d-46dbf6f023de,closed,paper,balanced,ballish,CmGsBfi3Zbsygpt1FcvFcQa3mD2drYGX6w5WdsWZpump,2026-05-30T19:00:12.818531+00:00,2026-05-30T19:07:31.587000+00:00,0.0004861,0.0005648,0.0005648,250.0,514297.4696564493,37.77,15.11,take_profit,price_surge,75.0,63.0,signal_payload:baseline_price_usd,pumpswap,,,,dexscreener,pumpswap,6ZfY55nrvu2bpcHEX1ZfpcUkPyvqGWWiy5iL3YQz7Qr7,https://dexscreener.com/solana/6zfy55nrvu2bpchex1zfpcukpyvqgwwiy5il3yqz7qr7,solana
983414d5-23a1-48d3-a6a1-acacda4862c8,closed,paper,balanced,SPCX,E6ifp2mJy8cYQehUGUtFvrXriRKxRuonLmrvTFypump,2026-05-30T18:56:26.214869+00:00,2026-05-30T18:55:48.344000+00:00,0.006862,0.006279,0.006279,250.0,36432.5269600699,-23.63,-9.45,stoploss,price_surge,82.3,70.3,signal_payload:baseline_price_usd,pumpswap,,,,dexscreener,pumpswap,DZxWcyPpTyr2NTfmEN2xAUSCb77t1ZLpkg63PbpbKmbC,https://dexscreener.com/solana/dzxwcypptyr2ntfmen2xauscb77t1zlpkg63pbpbkmbc,solana
06e5a12c-39e4-44ef-b486-082735fbd5f2,closed,paper,momentum,SPCX,E6ifp2mJy8cYQehUGUtFvrXriRKxRuonLmrvTFypump,2026-05-30T18:56:26.215130+00:00,2026-05-30T18:55:48.344000+00:00,0.006862,0.006279,0.006279,250.0,36432.5269600699,-23.63,-9.45,stoploss,price_surge,82.3,70.3,signal_payload:baseline_price_usd,pumpswap,,,,dexscreener,pumpswap,DZxWcyPpTyr2NTfmEN2xAUSCb77t1ZLpkg63PbpbKmbC,https://dexscreener.com/solana/dzxwcypptyr2ntfmen2xauscb77t1zlpkg63pbpbkmbc,solana
5146827a-2aaf-4102-a1e2-45c4b106efd2,closed,paper,scalp,SPCX,E6ifp2mJy8cYQehUGUtFvrXriRKxRuonLmrvTFypump,2026-05-30T18:56:26.215419+00:00,2026-05-30T18:55:48.344000+00:00,0.006862,0.006279,0.006279,250.0,36432.5269600699,-23.63,-9.45,stoploss,price_surge,82.3,70.3,signal_payload:baseline_price_usd,pumpswap,,,,dexscreener,pumpswap,DZxWcyPpTyr2NTfmEN2xAUSCb77t1ZLpkg63PbpbKmbC,https://dexscreener.com/solana/dzxwcypptyr2ntfmen2xauscb77t1zlpkg63pbpbkmbc,solana
9626cede-dbdd-400b-83f7-d585f8db598e,closed,paper,non_pump,PSG,5eyib4qghYGHNh7VvxSFGYLFJSanjq9hug9fR52kksnm,2026-05-30T16:14:45.170972+00:00,2026-05-30T16:46:48.260000+00:00,1.046,6.061e-05,6.061e-05,250.0,239.0057361377,-251.24,-100.49,stoploss,volume_spike,74.6,62.6,signal_payload:baseline_price_usd,meteora,,,,dexscreener,meteora,Dena6Unr1jZ73hmNG2uBhnaKkGNrvD2k1js7ominEvXx,https://dexscreener.com/solana/dena6unr1jz73hmng2ubhnakkgnrvd2k1js7ominevxx,solana
1948ad70-0c2e-4502-9912-2cbb02aa3b2d,closed,paper,balanced,BABYTROLL,6qdzMx4c9rL2X3Ns3SwZ8uEo4zReDPjdXpAEmpo7pump,2026-05-30T15:19:38.048314+00:00,2026-05-30T16:03:09.980000+00:00,0.0009789,0.0008832,0.0008832,250.0,255388.701603841,-26.82,-10.73,stoploss,price_surge,76.8,64.8,signal_payload:baseline_price_usd,pumpswap,,,,dexscreener,pumpswap,34UtPx3zyYfC5GVqDXWJqLf77BU5Ebb6o3C2XynpKtzL,https://dexscreener.com/solana/34utpx3zyyfc5gvqdxwjqlf77bu5ebb6o3c2xynpktzl,solana
358e5bc4-ac80-4fa9-b5bc-e5f9e81c2875,closed,paper,balanced,AVICI,BANKJmvhT8tiJRsBSS1n2HryMBPvT5Ze4HU95DUAmeta,2026-05-29T15:59:47.341621+00:00,2026-05-30T16:01:02.947000+00:00,0.859,0.867,0.867,250.0,291.036088475,-0.18,-0.07,max_hold,smart_buy,75.2,63.2,signal_payload:baseline_price_usd,,,,,dexscreener,metadao,3D854kknnQhu9xVaRNV154oZ9oN2WF3tXsq3LDu7fFMn,https://dexscreener.com/solana/3d854kknnqhu9xvarnv154oz9on2wf3txsq3ldu7ffmn,solana
73e51540-2298-4fea-b694-a0429df7cdc0,closed,paper,smart_money,AVICI,BANKJmvhT8tiJRsBSS1n2HryMBPvT5Ze4HU95DUAmeta,2026-05-29T15:59:47.341961+00:00,2026-05-30T16:01:02.947000+00:00,0.859,0.867,0.867,250.0,291.036088475,-0.18,-0.07,max_hold,smart_buy,75.2,63.2,signal_payload:baseline_price_usd,,,,,dexscreener,metadao,3D854kknnQhu9xVaRNV154oZ9oN2WF3tXsq3LDu7fFMn,https://dexscreener.com/solana/3d854kknnqhu9xvarnv154oz9on2wf3txsq3ldu7ffmn,solana
